500,    58371   50040, 1, 5, 2, 64, 95, 86156
501,    61314   51110, 1, 5, 2, 64, 95, 86156
502,    60548   53678, 1, 5, 2, 64, 95, 86156
503,    59922   52786, 1, 5, 2, 64, 95, 86156
504,    58762   51916, 1, 5, 2, 64, 95, 86156
505,    60854   52169, 1, 5, 2, 64, 95, 86156
506,    62313   53461, 1, 5, 2, 64, 95, 86156
507,    60787   51558, 1, 5, 2, 64, 95, 86156
508,    60948   49685, 1, 5, 2, 64, 95, 86156
509,    60644   51665, 1, 5, 2, 64, 95, 86156
510,    59095   50820, 1, 5, 2, 64, 95, 86156
511,    58808   52874, 1, 5, 2, 64, 95, 86156
512,    63244   53722, 1, 5, 2, 64, 95, 86156
513,    61129   52867, 1, 5, 2, 64, 95, 86156
514,    60730   52083, 1, 5, 2, 64, 95, 86156
515,    61190   54253, 1, 5, 2, 64, 95, 86156
516,    57940   53483, 1, 5, 2, 64, 95, 86156
517,    60793   50532, 1, 5, 2, 64, 95, 86156
518,    57987   50535, 1, 5, 2, 64, 95, 86156
519,    57316   51557, 1, 5, 2, 64, 95, 86156
520,    57344   53713, 1, 5, 2, 64, 95, 86156
521,    59345   53451, 1, 5, 2, 64, 95, 86156
522,    59309   53689, 1, 5, 2, 64, 95, 86156
523,    63148   54994, 1, 5, 2, 64, 95, 86156
524,    65535   51609, 1, 5, 2, 64, 95, 86156
525,    58432   52328, 1, 5, 2, 64, 95, 86156
526,    61739   52881, 1, 5, 2, 64, 95, 86156
527,    58769   54508, 1, 5, 2, 64, 95, 86156
528,    62146   50611, 1, 5, 2, 64, 95, 86156
529,    61353   52949, 1, 5, 2, 64, 95, 86156
530,    60249   52238, 1, 5, 2, 64, 95, 86156
531,    60703   52037, 1, 5, 2, 64, 95, 86156
532,    61407   52897, 1, 5, 2, 64, 95, 86156
533,    59622   51840, 1, 5, 2, 64, 95, 86156
534,    58297   53749, 1, 5, 2, 64, 95, 86156
535,    58234   52471, 1, 5, 2, 64, 95, 86156
536,    63457   52600, 1, 5, 2, 64, 95, 86156
537,    60443   53128, 1, 5, 2, 64, 95, 86156
538,    62485   51824, 1, 5, 2, 64, 95, 86156
539,    59626   52498, 1, 5, 2, 64, 95, 86156
540,    60245   51232, 1, 5, 2, 64, 95, 86156
541,    60088   51401, 1, 5, 2, 64, 95, 86156
542,    59466   51775, 1, 5, 2, 64, 95, 86156
543,    59673   50869, 1, 5, 2, 64, 95, 86156
544,    59396   54860, 1, 5, 2, 64, 95, 86156
545,    60024   50389, 1, 5, 2, 64, 95, 86156
546,    63143   53181, 1, 5, 2, 64, 95, 86156
547,    61364   52426, 1, 5, 2, 64, 95, 86156
548,    61272   52410, 1, 5, 2, 64, 95, 86156
549,    61352   50032, 1, 5, 2, 64, 95, 86156
550,    60794   53091, 1, 5, 2, 64, 95, 86156
551,    58644   54218, 1, 5, 2, 64, 95, 86156
552,    60576   51753, 1, 5, 2, 64, 95, 86156
553,    59434   52433, 1, 5, 2, 64, 95, 86156
554,    61099   50199, 1, 5, 2, 64, 95, 86156
555,    57111   51732, 1, 5, 2, 64, 95, 86156
556,    59385   51054, 1, 5, 2, 64, 95, 86156
557,    59626   52424, 1, 5, 2, 64, 95, 86156
558,    62053   52942, 1, 5, 2, 64, 95, 86156
559,    59411   54228, 1, 5, 2, 64, 95, 86156
560,    63256   53319, 1, 5, 2, 64, 95, 86156
561,    61799   52927, 1, 5, 2, 64, 95, 86156
562,    56783   52846, 1, 5, 2, 64, 95, 86156
563,    61232   53224, 1, 5, 2, 64, 95, 86156
564,    60221   52022, 1, 5, 2, 64, 95, 86156
565,    58815   54259, 1, 5, 2, 64, 95, 86156
566,    58336   53014, 1, 5, 2, 64, 95, 86156
567,    60820   53919, 1, 5, 2, 64, 95, 86156
568,    59816   53916, 1, 5, 2, 64, 95, 86156
569,    60946   53614, 1, 5, 2, 64, 95, 86156
570,    57803   50468, 1, 5, 2, 64, 95, 86156
571,    59045   52706, 1, 5, 2, 64, 95, 86156
572,    60617   51398, 1, 5, 2, 64, 95, 86156
573,    61019   51535, 1, 5, 2, 64, 95, 86156
574,    60753   50736, 1, 5, 2, 64, 95, 86156
575,    62592   54099, 1, 5, 2, 64, 95, 86156
576,    60868   51134, 1, 5, 2, 64, 95, 86156
577,    60597   51012, 1, 5, 2, 64, 95, 86156
578,    60201   52003, 1, 5, 2, 64, 95, 86156
579,    60152   49128, 1, 5, 2, 64, 95, 86156
580,    59566   53452, 1, 5, 2, 64, 95, 86156
581,    59703   52501, 1, 5, 2, 64, 95, 86156
582,    58933   53890, 1, 5, 2, 64, 95, 86156
583,    59898   51245, 1, 5, 2, 64, 95, 86156
584,    60079   53099, 1, 5, 2, 64, 95, 86156
585,    62063   51857, 1, 5, 2, 64, 95, 86156
586,    60308   51685, 1, 5, 2, 64, 95, 86156
587,    61447   51661, 1, 5, 2, 64, 95, 86156
588,    58543   53625, 1, 5, 2, 64, 95, 86156
589,    61593   51496, 1, 5, 2, 64, 95, 86156
590,    61290   54028, 1, 5, 2, 64, 95, 86156
591,    61105   49647, 1, 5, 2, 64, 95, 86156
592,    60231   53265, 1, 5, 2, 64, 95, 86156
593,    59558   52776, 1, 5, 2, 64, 95, 86156
594,    58402   52389, 1, 5, 2, 64, 95, 86156
595,    58134   51877, 1, 5, 2, 64, 95, 86156
596,    59040   54950, 1, 5, 2, 64, 95, 86156
597,    63162   53609, 1, 5, 2, 64, 95, 86156
598,    58718   49514, 1, 5, 2, 64, 95, 86156
599,    60396   52805, 1, 5, 2, 64, 95, 86156
600,    44040   46197, 1, 5, 2, 64, 95, 86156
601,    46006   46521, 1, 5, 2, 64, 95, 86156
602,    47260   47193, 1, 5, 2, 64, 95, 86156
603,    45600   46395, 1, 5, 2, 64, 95, 86156
604,    44324   44879, 1, 5, 2, 64, 95, 86156
605,    42732   45444, 1, 5, 2, 64, 95, 86156
606,    43609   46066, 1, 5, 2, 64, 95, 86156
607,    46021   44331, 1, 5, 2, 64, 95, 86156
608,    45527   42803, 1, 5, 2, 64, 95, 86156
609,    44401   45918, 1, 5, 2, 64, 95, 86156
610,    44023   46226, 1, 5, 2, 64, 95, 86156
611,    44772   46447, 1, 5, 2, 64, 95, 86156
612,    46125   45879, 1, 5, 2, 64, 95, 86156
613,    45451   47318, 1, 5, 2, 64, 95, 86156
614,    44081   47210, 1, 5, 2, 64, 95, 86156
615,    45840   49753, 1, 5, 2, 64, 95, 86156
616,    46384   44600, 1, 5, 2, 64, 95, 86156
617,    44279   43434, 1, 5, 2, 64, 95, 86156
618,    44882   47245, 1, 5, 2, 64, 95, 86156
619,    45818   44321, 1, 5, 2, 64, 95, 86156
620,    45019   45549, 1, 5, 2, 64, 95, 86156
621,    43897   46696, 1, 5, 2, 64, 95, 86156
622,    43524   46836, 1, 5, 2, 64, 95, 86156
623,    42508   47345, 1, 5, 2, 64, 95, 86156
624,    45015   46110, 1, 5, 2, 64, 95, 86156
625,    45356   44834, 1, 5, 2, 64, 95, 86156
626,    45010   47987, 1, 5, 2, 64, 95, 86156
627,    43712   46227, 1, 5, 2, 64, 95, 86156
628,    46179   46421, 1, 5, 2, 64, 95, 86156
629,    45360   46378, 1, 5, 2, 64, 95, 86156
630,    44163   47526, 1, 5, 2, 64, 95, 86156
631,    46904   46553, 1, 5, 2, 64, 95, 86156
632,    42409   44578, 1, 5, 2, 64, 95, 86156
633,    43905   45300, 1, 5, 2, 64, 95, 86156
634,    42749   45475, 1, 5, 2, 64, 95, 86156
635,    44698   44129, 1, 5, 2, 64, 95, 86156
636,    43280   46617, 1, 5, 2, 64, 95, 86156
637,    45574   47897, 1, 5, 2, 64, 95, 86156
638,    43851   47533, 1, 5, 2, 64, 95, 86156
639,    44478   46315, 1, 5, 2, 64, 95, 86156
640,    44520   46484, 1, 5, 2, 64, 95, 86156
641,    46371   47909, 1, 5, 2, 64, 95, 86156
642,    42904   44785, 1, 5, 2, 64, 95, 86156
643,    44901   44409, 1, 5, 2, 64, 95, 86156
644,    43361   48159, 1, 5, 2, 64, 95, 86156
645,    43714   43305, 1, 5, 2, 64, 95, 86156
646,    44492   45977, 1, 5, 2, 64, 95, 86156
647,    43671   47848, 1, 5, 2, 64, 95, 86156
648,    43629   46252, 1, 5, 2, 64, 95, 86156
649,    45612   47971, 1, 5, 2, 64, 95, 86156
650,    44877   48055, 1, 5, 2, 64, 95, 86156
651,    44762   46708, 1, 5, 2, 64, 95, 86156
652,    46340   45960, 1, 5, 2, 64, 95, 86156
653,    42187   44860, 1, 5, 2, 64, 95, 86156
654,    42896   46268, 1, 5, 2, 64, 95, 86156
655,    44691   46276, 1, 5, 2, 64, 95, 86156
656,    42616   48423, 1, 5, 2, 64, 95, 86156
657,    44100   44734, 1, 5, 2, 64, 95, 86156
658,    45893   47567, 1, 5, 2, 64, 95, 86156
659,    45486   44940, 1, 5, 2, 64, 95, 86156
660,    46071   50218, 1, 5, 2, 64, 95, 86156
661,    46857   48357, 1, 5, 2, 64, 95, 86156
662,    46050   46610, 1, 5, 2, 64, 95, 86156
663,    44886   47155, 1, 5, 2, 64, 95, 86156
664,    45351   45046, 1, 5, 2, 64, 95, 86156
665,    44677   47921, 1, 5, 2, 64, 95, 86156
666,    45206   46504, 1, 5, 2, 64, 95, 86156
667,    44977   46050, 1, 5, 2, 64, 95, 86156
668,    46042   47659, 1, 5, 2, 64, 95, 86156
669,    44793   47895, 1, 5, 2, 64, 95, 86156
670,    45298   46876, 1, 5, 2, 64, 95, 86156
671,    42300   46449, 1, 5, 2, 64, 95, 86156
672,    45015   44653, 1, 5, 2, 64, 95, 86156
673,    46676   46171, 1, 5, 2, 64, 95, 86156
674,    45440   45988, 1, 5, 2, 64, 95, 86156
675,    46055   47085, 1, 5, 2, 64, 95, 86156
676,    44201   48116, 1, 5, 2, 64, 95, 86156
677,    45308   45173, 1, 5, 2, 64, 95, 86156
678,    46229   46865, 1, 5, 2, 64, 95, 86156
679,    45738   46899, 1, 5, 2, 64, 95, 86156
680,    43439   43985, 1, 5, 2, 64, 95, 86156
681,    42348   46774, 1, 5, 2, 64, 95, 86156
682,    45146   47690, 1, 5, 2, 64, 95, 86156
683,    46211   44206, 1, 5, 2, 64, 95, 86156
684,    44565   44177, 1, 5, 2, 64, 95, 86156
685,    46191   48317, 1, 5, 2, 64, 95, 86156
686,    45909   45961, 1, 5, 2, 64, 95, 86156
687,    44577   46345, 1, 5, 2, 64, 95, 86156
688,    46157   45612, 1, 5, 2, 64, 95, 86156
689,    41927   48543, 1, 5, 2, 64, 95, 86156
690,    45309   46374, 1, 5, 2, 64, 95, 86156
691,    46051   45145, 1, 5, 2, 64, 95, 86156
692,    41508   47088, 1, 5, 2, 64, 95, 86156
693,    44238   45158, 1, 5, 2, 64, 95, 86156
694,    45806   46785, 1, 5, 2, 64, 95, 86156
695,    45230   47186, 1, 5, 2, 64, 95, 86156
696,    42223   47000, 1, 5, 2, 64, 95, 86156
697,    44108   46834, 1, 5, 2, 64, 95, 86156
698,    46761   47183, 1, 5, 2, 64, 95, 86156
699,    45727   44795, 1, 5, 2, 64, 95, 86156
700,    45234   46110, 1, 5, 2, 64, 95, 86156
701,    46226   45384, 1, 5, 2, 64, 95, 86156
702,    44460   46396, 1, 5, 2, 64, 95, 86156
703,    46924   47066, 1, 5, 2, 64, 95, 86156
704,    44201   46722, 1, 5, 2, 64, 95, 86156
705,    45562   47033, 1, 5, 2, 64, 95, 86156
706,    43711   47308, 1, 5, 2, 64, 95, 86156
707,    46969   46954, 1, 5, 2, 64, 95, 86156
708,    46080   45768, 1, 5, 2, 64, 95, 86156
709,    43869   48571, 1, 5, 2, 64, 95, 86156
710,    45755   46024, 1, 5, 2, 64, 95, 86156
711,    44704   46111, 1, 5, 2, 64, 95, 86156
712,    45754   46817, 1, 5, 2, 64, 95, 86156
713,    44916   46930, 1, 5, 2, 64, 95, 86156
714,    45205   44698, 1, 5, 2, 64, 95, 86156
715,    45636   41946, 1, 5, 2, 64, 95, 86156
716,    43794   43368, 1, 5, 2, 64, 95, 86156
717,    42990   47111, 1, 5, 2, 64, 95, 86156
718,    44324   47646, 1, 5, 2, 64, 95, 86156
719,    46585   48285, 1, 5, 2, 64, 95, 86156
720,    43138   47056, 1, 5, 2, 64, 95, 86156
721,    44109   47298, 1, 5, 2, 64, 95, 86156
722,    42078   45102, 1, 5, 2, 64, 95, 86156
723,    44719   47108, 1, 5, 2, 64, 95, 86156
724,    43690   44669, 1, 5, 2, 64, 95, 86156
725,    43682   47550, 1, 5, 2, 64, 95, 86156
726,    45997   46437, 1, 5, 2, 64, 95, 86156
727,    45652   46746, 1, 5, 2, 64, 95, 86156
728,    45705   47041, 1, 5, 2, 64, 95, 86156
729,    45374   46355, 1, 5, 2, 64, 95, 86156
730,    45536   44653, 1, 5, 2, 64, 95, 86156
731,    45595   47049, 1, 5, 2, 64, 95, 86156
732,    44325   46733, 1, 5, 2, 64, 95, 86156
733,    46511   47373, 1, 5, 2, 64, 95, 86156
734,    44717   47856, 1, 5, 2, 64, 95, 86156
735,    45786   46580, 1, 5, 2, 64, 95, 86156
736,    41089   45626, 1, 5, 2, 64, 95, 86156
737,    41851   44047, 1, 5, 2, 64, 95, 86156
738,    47162   47068, 1, 5, 2, 64, 95, 86156
739,    46773   44941, 1, 5, 2, 64, 95, 86156
740,    45806   45282, 1, 5, 2, 64, 95, 86156
741,    43274   47372, 1, 5, 2, 64, 95, 86156
742,    42182   45481, 1, 5, 2, 64, 95, 86156
743,    43583   47308, 1, 5, 2, 64, 95, 86156
744,    44362   45655, 1, 5, 2, 64, 95, 86156
745,    43611   45959, 1, 5, 2, 64, 95, 86156
746,    42283   44263, 1, 5, 2, 64, 95, 86156
747,    48266   45184, 1, 5, 2, 64, 95, 86156
748,    45821   47089, 1, 5, 2, 64, 95, 86156
749,    47332   45389, 1, 5, 2, 64, 95, 86156
750,    37900   43700, 1, 5, 2, 64, 95, 86156
751,    38172   42792, 1, 5, 2, 64, 95, 86156
752,    38870   44459, 1, 5, 2, 64, 95, 86156
753,    36702   45802, 1, 5, 2, 64, 95, 86156
754,    39220   45233, 1, 5, 2, 64, 95, 86156
755,    39240   45636, 1, 5, 2, 64, 95, 86156
756,    38915   45632, 1, 5, 2, 64, 95, 86156
757,    37496   46121, 1, 5, 2, 64, 95, 86156
758,    37626   43520, 1, 5, 2, 64, 95, 86156
759,    36859   42832, 1, 5, 2, 64, 95, 86156
760,    36497   45576, 1, 5, 2, 64, 95, 86156
761,    37937   43875, 1, 5, 2, 64, 95, 86156
762,    37414   45176, 1, 5, 2, 64, 95, 86156
763,    39339   45642, 1, 5, 2, 64, 95, 86156
764,    38768   44701, 1, 5, 2, 64, 95, 86156
765,    41073   43678, 1, 5, 2, 64, 95, 86156
766,    35880   44226, 1, 5, 2, 64, 95, 86156
767,    37556   45014, 1, 5, 2, 64, 95, 86156
768,    39028   46813, 1, 5, 2, 64, 95, 86156
769,    39129   45517, 1, 5, 2, 64, 95, 86156
770,    39139   43725, 1, 5, 2, 64, 95, 86156
771,    39846   44359, 1, 5, 2, 64, 95, 86156
772,    38946   42243, 1, 5, 2, 64, 95, 86156
773,    37889   42985, 1, 5, 2, 64, 95, 86156
774,    37202   42594, 1, 5, 2, 64, 95, 86156
775,    39657   46012, 1, 5, 2, 64, 95, 86156
776,    40225   43669, 1, 5, 2, 64, 95, 86156
777,    39702   45456, 1, 5, 2, 64, 95, 86156
778,    36022   44378, 1, 5, 2, 64, 95, 86156
779,    39149   44151, 1, 5, 2, 64, 95, 86156
780,    38749   44262, 1, 5, 2, 64, 95, 86156
781,    36524   45489, 1, 5, 2, 64, 95, 86156
782,    39630   45246, 1, 5, 2, 64, 95, 86156
783,    38678   43050, 1, 5, 2, 64, 95, 86156
784,    38805   43472, 1, 5, 2, 64, 95, 86156
785,    36611   46457, 1, 5, 2, 64, 95, 86156
786,    40358   44017, 1, 5, 2, 64, 95, 86156
787,    42141   45706, 1, 5, 2, 64, 95, 86156
788,    36701   43206, 1, 5, 2, 64, 95, 86156
789,    37160   42132, 1, 5, 2, 64, 95, 86156
790,    39036   46009, 1, 5, 2, 64, 95, 86156
791,    38631   43541, 1, 5, 2, 64, 95, 86156
792,    39553   42753, 1, 5, 2, 64, 95, 86156
793,    38443   45629, 1, 5, 2, 64, 95, 86156
794,    35876   43700, 1, 5, 2, 64, 95, 86156
795,    37021   42818, 1, 5, 2, 64, 95, 86156
796,    41819   44466, 1, 5, 2, 64, 95, 86156
797,    40028   44930, 1, 5, 2, 64, 95, 86156
798,    37346   45508, 1, 5, 2, 64, 95, 86156
799,    38863   44153, 1, 5, 2, 64, 95, 86156
800,    38508   42962, 1, 5, 2, 64, 95, 86156
801,    37264   47422, 1, 5, 2, 64, 95, 86156
802,    38967   44890, 1, 5, 2, 64, 95, 86156
803,    37439   44820, 1, 5, 2, 64, 95, 86156
804,    37270   43745, 1, 5, 2, 64, 95, 86156
805,    38396   44576, 1, 5, 2, 64, 95, 86156
806,    38385   42809, 1, 5, 2, 64, 95, 86156
807,    38104   44902, 1, 5, 2, 64, 95, 86156
808,    36294   42107, 1, 5, 2, 64, 95, 86156
809,    36196   48017, 1, 5, 2, 64, 95, 86156
810,    37836   43781, 1, 5, 2, 64, 95, 86156
811,    38015   47510, 1, 5, 2, 64, 95, 86156
812,    36982   42306, 1, 5, 2, 64, 95, 86156
813,    34913   45567, 1, 5, 2, 64, 95, 86156
814,    35954   45537, 1, 5, 2, 64, 95, 86156
815,    37321   45452, 1, 5, 2, 64, 95, 86156
816,    38878   44922, 1, 5, 2, 64, 95, 86156
817,    36692   43157, 1, 5, 2, 64, 95, 86156
818,    39976   45731, 1, 5, 2, 64, 95, 86156
819,    36945   43736, 1, 5, 2, 64, 95, 86156
820,    39339   47635, 1, 5, 2, 64, 95, 86156
821,    37645   43455, 1, 5, 2, 64, 95, 86156
822,    39633   45001, 1, 5, 2, 64, 95, 86156
823,    36611   43308, 1, 5, 2, 64, 95, 86156
824,    34906   46250, 1, 5, 2, 64, 95, 86156
825,    38611   43370, 1, 5, 2, 64, 95, 86156
826,    41704   45883, 1, 5, 2, 64, 95, 86156
827,    39621   43859, 1, 5, 2, 64, 95, 86156
828,    38077   43794, 1, 5, 2, 64, 95, 86156
829,    40492   47761, 1, 5, 2, 64, 95, 86156
830,    34702   44962, 1, 5, 2, 64, 95, 86156
831,    37823   45829, 1, 5, 2, 64, 95, 86156
832,    36125   46077, 1, 5, 2, 64, 95, 86156
833,    39395   47560, 1, 5, 2, 64, 95, 86156
834,    37207   41740, 1, 5, 2, 64, 95, 86156
835,    37616   47074, 1, 5, 2, 64, 95, 86156
836,    40281   44811, 1, 5, 2, 64, 95, 86156
837,    38038   48847, 1, 5, 2, 64, 95, 86156
838,    39125   42626, 1, 5, 2, 64, 95, 86156
839,    36602   45948, 1, 5, 2, 64, 95, 86156
840,    38478   45047, 1, 5, 2, 64, 95, 86156
841,    37382   44795, 1, 5, 2, 64, 95, 86156
842,    34334   42680, 1, 5, 2, 64, 95, 86156
843,    36768   41959, 1, 5, 2, 64, 95, 86156
844,    37938   45945, 1, 5, 2, 64, 95, 86156
845,    35861   45653, 1, 5, 2, 64, 95, 86156
846,    38094   44260, 1, 5, 2, 64, 95, 86156
847,    37969   44116, 1, 5, 2, 64, 95, 86156
848,    36962   45354, 1, 5, 2, 64, 95, 86156
849,    36490   44675, 1, 5, 2, 64, 95, 86156
850,    38348   45436, 1, 5, 2, 64, 95, 86156
851,    40941   43844, 1, 5, 2, 64, 95, 86156
852,    36794   42112, 1, 5, 2, 64, 95, 86156
853,    37542   46600, 1, 5, 2, 64, 95, 86156
854,    37933   46235, 1, 5, 2, 64, 95, 86156
855,    41131   42932, 1, 5, 2, 64, 95, 86156
856,    38015   46380, 1, 5, 2, 64, 95, 86156
857,    36468   45109, 1, 5, 2, 64, 95, 86156
858,    35208   47795, 1, 5, 2, 64, 95, 86156
859,    38449   43572, 1, 5, 2, 64, 95, 86156
860,    39124   42972, 1, 5, 2, 64, 95, 86156
861,    35984   42959, 1, 5, 2, 64, 95, 86156
862,    40255   44800, 1, 5, 2, 64, 95, 86156
863,    37430   41616, 1, 5, 2, 64, 95, 86156
864,    36451   44885, 1, 5, 2, 64, 95, 86156
865,    38267   44239, 1, 5, 2, 64, 95, 86156
866,    38653   43402, 1, 5, 2, 64, 95, 86156
867,    39128   42928, 1, 5, 2, 64, 95, 86156
868,    40318   44621, 1, 5, 2, 64, 95, 86156
869,    39291   43282, 1, 5, 2, 64, 95, 86156
870,    36671   44622, 1, 5, 2, 64, 95, 86156
871,    37140   44018, 1, 5, 2, 64, 95, 86156
872,    36271   44809, 1, 5, 2, 64, 95, 86156
873,    38421   44847, 1, 5, 2, 64, 95, 86156
874,    37125   44254, 1, 5, 2, 64, 95, 86156
875,    41955   45767, 1, 5, 2, 64, 95, 86156
876,    37094   44119, 1, 5, 2, 64, 95, 86156
877,    37694   42646, 1, 5, 2, 64, 95, 86156
878,    38965   45780, 1, 5, 2, 64, 95, 86156
879,    37904   44387, 1, 5, 2, 64, 95, 86156
880,    39379   44164, 1, 5, 2, 64, 95, 86156
881,    36780   43453, 1, 5, 2, 64, 95, 86156
882,    38535   43780, 1, 5, 2, 64, 95, 86156
883,    38827   45565, 1, 5, 2, 64, 95, 86156
884,    37760   44128, 1, 5, 2, 64, 95, 86156
885,    37103   46501, 1, 5, 2, 64, 95, 86156
886,    36567   45438, 1, 5, 2, 64, 95, 86156
887,    39429   44771, 1, 5, 2, 64, 95, 86156
888,    38365   45290, 1, 5, 2, 64, 95, 86156
889,    37201   46980, 1, 5, 2, 64, 95, 86156
890,    38197   42246, 1, 5, 2, 64, 95, 86156
891,    38657   45536, 1, 5, 2, 64, 95, 86156
892,    37755   43877, 1, 5, 2, 64, 95, 86156
893,    37701   44638, 1, 5, 2, 64, 95, 86156
894,    40228   46360, 1, 5, 2, 64, 95, 86156
895,    35969   44284, 1, 5, 2, 64, 95, 86156
896,    36903   42584, 1, 5, 2, 64, 95, 86156
897,    38661   44045, 1, 5, 2, 64, 95, 86156
898,    38646   42669, 1, 5, 2, 64, 95, 86156
899,    37416   45799, 1, 5, 2, 64, 95, 86156
900,    36035   49446, 1, 5, 2, 64, 95, 86156
901,    38117   50251, 1, 5, 2, 64, 95, 86156
902,    36690   49591, 1, 5, 2, 64, 95, 86156
903,    34794   50227, 1, 5, 2, 64, 95, 86156
904,    37120   50499, 1, 5, 2, 64, 95, 86156
905,    35693   52595, 1, 5, 2, 64, 95, 86156
906,    34424   50941, 1, 5, 2, 64, 95, 86156
907,    35866   51091, 1, 5, 2, 64, 95, 86156
908,    37703   52241, 1, 5, 2, 64, 95, 86156
909,    34587   49905, 1, 5, 2, 64, 95, 86156
910,    33678   52163, 1, 5, 2, 64, 95, 86156
911,    36568   52539, 1, 5, 2, 64, 95, 86156
912,    35268   51811, 1, 5, 2, 64, 95, 86156
913,    38729   49255, 1, 5, 2, 64, 95, 86156
914,    36501   48967, 1, 5, 2, 64, 95, 86156
915,    34736   48182, 1, 5, 2, 64, 95, 86156
916,    33096   50259, 1, 5, 2, 64, 95, 86156
917,    37830   51496, 1, 5, 2, 64, 95, 86156
918,    35451   47900, 1, 5, 2, 64, 95, 86156
919,    35724   51642, 1, 5, 2, 64, 95, 86156
920,    36425   52080, 1, 5, 2, 64, 95, 86156
921,    35938   51733, 1, 5, 2, 64, 95, 86156
922,    38012   50808, 1, 5, 2, 64, 95, 86156
923,    33453   50485, 1, 5, 2, 64, 95, 86156
924,    36714   49251, 1, 5, 2, 64, 95, 86156
925,    37741   49565, 1, 5, 2, 64, 95, 86156
926,    37294   50769, 1, 5, 2, 64, 95, 86156
927,    37509   49964, 1, 5, 2, 64, 95, 86156
928,    34605   51599, 1, 5, 2, 64, 95, 86156
929,    35289   50416, 1, 5, 2, 64, 95, 86156
930,    38044   50643, 1, 5, 2, 64, 95, 86156
931,    37268   53110, 1, 5, 2, 64, 95, 86156
932,    36656   50566, 1, 5, 2, 64, 95, 86156
933,    36229   52718, 1, 5, 2, 64, 95, 86156
934,    35130   50291, 1, 5, 2, 64, 95, 86156
935,    36510   50240, 1, 5, 2, 64, 95, 86156
936,    36021   48965, 1, 5, 2, 64, 95, 86156
937,    36001   50147, 1, 5, 2, 64, 95, 86156
938,    38506   49918, 1, 5, 2, 64, 95, 86156
939,    38123   52510, 1, 5, 2, 64, 95, 86156
940,    35792   48033, 1, 5, 2, 64, 95, 86156
941,    38875   51578, 1, 5, 2, 64, 95, 86156
942,    36128   48920, 1, 5, 2, 64, 95, 86156
943,    33825   51800, 1, 5, 2, 64, 95, 86156
944,    38347   52233, 1, 5, 2, 64, 95, 86156
945,    33348   49892, 1, 5, 2, 64, 95, 86156
946,    36163   53031, 1, 5, 2, 64, 95, 86156
947,    38329   47862, 1, 5, 2, 64, 95, 86156
948,    36978   48153, 1, 5, 2, 64, 95, 86156
949,    37327   51814, 1, 5, 2, 64, 95, 86156
950,    35640   50947, 1, 5, 2, 64, 95, 86156
951,    38899   50810, 1, 5, 2, 64, 95, 86156
952,    35153   49820, 1, 5, 2, 64, 95, 86156
953,    37773   51076, 1, 5, 2, 64, 95, 86156
954,    35854   49904, 1, 5, 2, 64, 95, 86156
955,    36557   48528, 1, 5, 2, 64, 95, 86156
956,    39462   50878, 1, 5, 2, 64, 95, 86156
957,    35609   51438, 1, 5, 2, 64, 95, 86156
958,    36400   49928, 1, 5, 2, 64, 95, 86156
959,    39355   49950, 1, 5, 2, 64, 95, 86156
960,    35678   48944, 1, 5, 2, 64, 95, 86156
961,    36240   50203, 1, 5, 2, 64, 95, 86156
962,    37851   50911, 1, 5, 2, 64, 95, 86156
963,    35529   48483, 1, 5, 2, 64, 95, 86156
964,    34856   50507, 1, 5, 2, 64, 95, 86156
965,    34555   47854, 1, 5, 2, 64, 95, 86156
966,    37617   51514, 1, 5, 2, 64, 95, 86156
967,    35288   52498, 1, 5, 2, 64, 95, 86156
968,    37102   50697, 1, 5, 2, 64, 95, 86156
969,    36117   50939, 1, 5, 2, 64, 95, 86156
970,    36195   51606, 1, 5, 2, 64, 95, 86156
971,    37334   49489, 1, 5, 2, 64, 95, 86156
972,    36894   47891, 1, 5, 2, 64, 95, 86156
973,    36510   50444, 1, 5, 2, 64, 95, 86156
974,    35679   51251, 1, 5, 2, 64, 95, 86156
975,    34039   48581, 1, 5, 2, 64, 95, 86156
976,    35416   50433, 1, 5, 2, 64, 95, 86156
977,    35292   47507, 1, 5, 2, 64, 95, 86156
978,    35473   49117, 1, 5, 2, 64, 95, 86156
979,    36805   51837, 1, 5, 2, 64, 95, 86156
980,    34907   49407, 1, 5, 2, 64, 95, 86156
981,    38576   50876, 1, 5, 2, 64, 95, 86156
982,    36911   52330, 1, 5, 2, 64, 95, 86156
983,    34151   50380, 1, 5, 2, 64, 95, 86156
984,    35994   50817, 1, 5, 2, 64, 95, 86156
985,    35873   50003, 1, 5, 2, 64, 95, 86156
986,    36406   50463, 1, 5, 2, 64, 95, 86156
987,    36711   51816, 1, 5, 2, 64, 95, 86156
988,    36773   50930, 1, 5, 2, 64, 95, 86156
989,    36847   53455, 1, 5, 2, 64, 95, 86156
990,    37462   52043, 1, 5, 2, 64, 95, 86156
991,    37317   49835, 1, 5, 2, 64, 95, 86156
992,    36221   54174, 1, 5, 2, 64, 95, 86156
993,    34893   50011, 1, 5, 2, 64, 95, 86156
994,    37153   52163, 1, 5, 2, 64, 95, 86156
995,    34999   50316, 1, 5, 2, 64, 95, 86156
996,    38215   53643, 1, 5, 2, 64, 95, 86156
997,    36818   50538, 1, 5, 2, 64, 95, 86156
998,    34119   52062, 1, 5, 2, 64, 95, 86156
999,    36099   51107, 1, 5, 2, 64, 95, 86156
